rank	degree	gene	p-value
12339	0	KRTAP10-4	2.0
12340	0	CCDC11	2.0
12341	0	TMEM164	2.0
12342	0	C8orf76	2.0
12343	0	METTL2A	2.0
12344	0	IZUMO2	2.0
12345	0	GPR116	2.0
12346	0	KCTD3	2.0
12347	0	MAGIX	2.0
12348	0	PRAMEF16	2.0
12349	0	MFSD3	2.0
12350	0	NXF4	2.0
12351	0	C11orf54	2.0
12352	0	AES	2.0
12353	0	IVD	2.0
12354	0	ADAP2	2.0
12355	0	MEGF10	2.0
12356	0	TXNRD3NB	2.0
12357	0	WDR93	2.0
12358	0	CTAGE9	2.0
12359	0	PRRC2A	2.0
12360	0	CUZD1	2.0
12361	0	B3GALT4	2.0
12362	0	ZXDB	2.0
12363	0	METTL9	2.0
12364	0	TMEM154	2.0
12365	0	PSG5	2.0
12366	0	SCGB1D1	2.0
12367	0	GSG1	2.0
12368	0	DMRTC1	2.0
12369	0	LRRC37A4P	2.0
12370	0	ARRDC2	2.0
12371	0	NUDT4	2.0
12372	0	C5orf64	2.0
12373	0	SLC25A40	2.0
12374	0	GRID1	2.0
12375	0	KIAA1683	2.0
12376	0	ECHDC1	2.0
12377	0	TMEM132B	2.0
12378	0	SPOCK1	2.0
12379	0	ZC3H12C	2.0
12380	0	GIMAP2	2.0
12381	0	NIT2	2.0
12382	0	MIR323B	2.0
12383	0	AF064858.6	2.0
12384	0	SHBG	2.0
12385	0	SLC2A12	2.0
12386	0	CEP128	2.0
12387	0	C16orf72	2.0
12388	0	FAM117A	2.0
12389	0	PGPEP1	2.0
12390	0	PMEL	2.0
12391	0	SLC15A1	2.0
12392	0	hsa-mir-6080	2.0
12393	0	OSTN	2.0
12394	0	DNM1P47	2.0
12395	0	ADCK3	2.0
12396	0	FOLH1	2.0
12397	0	ERO1L	2.0
12398	0	SLC45A4	2.0
12399	0	TTC23L	2.0
12400	0	A2ML1	2.0
12401	0	IGKJ5	2.0
12402	0	MSANTD3	2.0
12403	0	NUTM2D	2.0
12404	0	IGFN1	2.0
12405	0	THAP9	2.0
12406	0	C9orf64	2.0
12407	0	KIAA1755	2.0
12408	0	RBM46	2.0
12409	0	SLC13A2	2.0
12410	0	ANKRD34C	2.0
12411	0	ZCCHC13	2.0
12412	0	MIR20B	2.0
12413	0	MAGEA10	2.0
12414	0	AC004381.6	2.0
12415	0	RNF214	2.0
12416	0	R3HDML	2.0
12417	0	PDZRN4	2.0
12418	0	ADCK4	2.0
12419	0	ABCA3	2.0
12420	0	TTI2	2.0
12421	0	FYB	2.0
12422	0	PEBP4	2.0
12423	0	SLC5A11	2.0
12424	0	RGPD4	2.0
12425	0	SEPP1	2.0
12426	0	BTNL3	2.0
12427	0	ZAR1	2.0
12428	0	MIF4GD	2.0
12429	0	SEPT8	2.0
12430	0	PLEKHH3	2.0
12431	0	NTN5	2.0
12432	0	IGHV4-61	2.0
12433	0	TSPAN18	2.0
12434	0	C14orf1	2.0
12435	0	CHIAP2	2.0
12436	0	TBC1D8B	2.0
12437	0	ADAM18	2.0
12438	0	C16orf70	2.0
12439	0	PALMD	2.0
12440	0	FMO4	2.0
12441	0	LLPH	2.0
12442	0	C17orf107	2.0
12443	0	CXorf40B	2.0
12444	0	PDXDC1	2.0
12445	0	S100PBP	2.0
12446	0	JRKL	2.0
12447	0	FIGF	2.0
12448	0	HHIPL1	2.0
12449	0	GLOD4	2.0
12450	0	CCDC65	2.0
12451	0	DGCR9	2.0
12452	0	TOMM70A	2.0
12453	0	PLCXD3	2.0
12454	0	MRO	2.0
12455	0	CSRP2BP	2.0
12456	0	DYTN	2.0
12457	0	IRGC	2.0
12458	0	ZSWIM5	2.0
12459	0	ZCCHC4	2.0
12460	0	SNORD115-18	2.0
12461	0	RP11-1186N24.5	2.0
12462	0	ZNF236	2.0
12463	0	SLC6A20	2.0
12464	0	SERPINI1	2.0
12465	0	NAT16	2.0
12466	0	CCDC69	2.0
12467	0	IGLV3-32	2.0
12468	0	ZNF681	2.0
12469	0	ZNF687	2.0
12470	0	PAGE2	2.0
12471	0	ANGPTL5	2.0
12472	0	MFSD2B	2.0
12473	0	PRR23C	2.0
12474	0	SERINC4	2.0
12475	0	VAT1L	2.0
12476	0	HNRNPUL2	2.0
12477	0	DCD	2.0
12478	0	AIM1	2.0
12479	0	HIST1H2BO	2.0
12480	0	C1orf86	2.0
12481	0	TSR3	2.0
12482	0	GLIS1	2.0
12483	0	ZNF300P1	2.0
12484	0	GDPD3	2.0
12485	0	AP000350.10	2.0
12486	0	LINC00922	2.0
12487	0	CD97	2.0
12488	0	XKR7	2.0
12489	0	SLC9C2	2.0
12490	0	ZNF28	2.0
12491	0	HSDL2	2.0
12492	0	TCEAL1	2.0
12493	0	ZNF862	2.0
12494	0	RFT1	2.0
12495	0	C2orf49	2.0
12496	0	ANKFN1	2.0
12497	0	SLC25A30	2.0
12498	0	FGFR1OP	2.0
12499	0	SULT1C4	2.0
12500	0	PRSS16	2.0
12501	0	CSPP1	2.0
12502	0	SPEF1	2.0
12503	0	MIR31HG	2.0
12504	0	TRPM3	2.0
12505	0	ZNF644	2.0
12506	0	CXorf65	2.0
12507	0	C19orf18	2.0
12508	0	MEDAG	2.0
12509	0	IGHV1-45	2.0
12510	0	CMAS	2.0
12511	0	ZMYND15	2.0
12512	0	FAM19A1	2.0
12513	0	FAM19A2	2.0
12514	0	TRBV5-1	2.0
12515	0	PMS2CL	2.0
12516	0	CYP4Z1	2.0
12517	0	RHBDL3	2.0
12518	0	SNORD114-18	2.0
12519	0	TRAV9-2	2.0
12520	0	DCBLD2	2.0
12521	0	SLC22A6	2.0
12522	0	SLFN12	2.0
12523	0	FAM168A	2.0
12524	0	IGHV1-24	2.0
12525	0	THAP8	2.0
12526	0	ORAOV1	2.0
12527	0	HRASLS5	2.0
12528	0	SLC7A4	2.0
12529	0	MFI2	2.0
12530	0	ZNF678	2.0
12531	0	RBKS	2.0
12532	0	MANBAL	2.0
12533	0	KLRG2	2.0
12534	0	NUTM2A	2.0
12535	0	DNAAF3	2.0
12536	0	LRCH2	2.0
12537	0	FAM71D	2.0
12538	0	TRGV2	2.0
12539	0	GUCY1B3	2.0
12540	0	SNORD116-6	2.0
12541	0	DNTTIP1	2.0
12542	0	UGT3A2	2.0
12543	0	SLC41A2	2.0
12544	0	KCTD14	2.0
12545	0	RERGL	2.0
12546	0	PRSS53	2.0
12547	0	CPNE6	2.0
12548	0	HECA	2.0
12549	0	LPPR1	2.0
12550	0	RNF157	2.0
12551	0	NHP2L1	2.0
12552	0	TXNRD2	2.0
12553	0	TMEM5	2.0
12554	0	DPP3	2.0
12555	0	RRNAD1	2.0
12556	0	CCDC101	2.0
12557	0	HNMT	2.0
12558	0	PRRT3	2.0
12559	0	XKR6	2.0
12560	0	SLFN14	2.0
12561	0	C17orf47	2.0
12562	0	NKAIN1	2.0
12563	0	AFF2	2.0
12564	0	EPB41L4A	2.0
12565	0	BAI3	2.0
12566	0	TRIM48	2.0
12567	0	SLC36A3	2.0
12568	0	CPQ	2.0
12569	0	NRSN2	2.0
12570	0	MDS2	2.0
12571	0	HMSD	2.0
12572	0	CCDC88B	2.0
12573	0	PANK1	2.0
12574	0	RDH8	2.0
12575	0	MRGPRE	2.0
12576	0	ZCCHC5	2.0
12577	0	SLCO6A1	2.0
12578	0	FOXD4L5	2.0
12579	0	MIR519B	2.0
12580	0	LRRC18	2.0
12581	0	CA13	2.0
12582	0	GRXCR1	2.0
12583	0	SUOX	2.0
12584	0	C2orf57	2.0
12585	0	CYP4X1	2.0
12586	0	TAAR5	2.0
12587	0	MTERF	2.0
12588	0	C19orf45	2.0
12589	0	IGKV6D-41	2.0
12590	0	PWWP2B	2.0
12591	0	MIR4747	2.0
12592	0	SLC35E2	2.0
12593	0	LRRTM3	2.0
12594	0	LYRM5	2.0
12595	0	KIAA1462	2.0
12596	0	HIST1H1C	2.0
12597	0	AK5	2.0
12598	0	CCDC15	2.0
12599	0	ISOC2	2.0
12600	0	DAOA	2.0
12601	0	ZNF192P1	2.0
12602	0	C3orf79	2.0
12603	0	TMED7-TICAM2	2.0
12604	0	TUBD1	2.0
12605	0	D2HGDH	2.0
12606	0	HIST2H2BE	2.0
12607	0	FAM21A	2.0
12608	0	TMEM252	2.0
12609	0	QTRTD1	2.0
12610	0	PSG6	2.0
12611	0	ELMOD1	2.0
12612	0	WDFY4	2.0
12613	0	MTG1	2.0
12614	0	IGHV3OR16-8	2.0
12615	0	AL445989.1	2.0
12616	0	UBBP4	2.0
12617	0	KHK	2.0
12618	0	C3orf56	2.0
12619	0	TMC5	2.0
12620	0	TREML1	2.0
12621	0	DHX29	2.0
12622	0	MORC1	2.0
12623	0	MALAT1	2.0
12624	0	AOC2	2.0
12625	0	LURAP1	2.0
12626	0	ARRDC4	2.0
12627	0	OTOP1	2.0
12628	0	C20orf96	2.0
12629	0	SRP68P3	2.0
12630	0	CD99L2	2.0
12631	0	CECR1	2.0
12632	0	CCDC89	2.0
12633	0	DDX11L1	2.0
12634	0	C6orf10	2.0
12635	0	DNM1P46	2.0
12636	0	EDEM3	2.0
12637	0	GPR114	2.0
12638	0	PRSS54	2.0
12639	0	C1orf123	2.0
12640	0	CEP85L	2.0
12641	0	TMEM206	2.0
12642	0	PNLIPRP3	2.0
12643	0	MALSU1	2.0
12644	0	TROVE2	2.0
12645	0	LST3	2.0
12646	0	H1FNT	2.0
12647	0	CCDC90B	2.0
12648	0	PRH2	2.0
12649	0	ELMSAN1	2.0
12650	0	HDGFRP3	2.0
12651	0	CCDC103	2.0
12652	0	C12orf49	2.0
12653	0	NUDT18	2.0
12654	0	AL031666.2	2.0
12655	0	BEND7	2.0
12656	0	GSG2	2.0
12657	0	DUPD1	2.0
12658	0	PDZD4	2.0
12659	0	RPSAP58	2.0
12660	0	C17orf64	2.0
12661	0	WBSCR27	2.0
12662	0	NAAA	2.0
12663	0	RBM43	2.0
12664	0	TM9SF3	2.0
12665	0	LPHN3	2.0
12666	0	TRAV27	2.0
12667	0	WDR49	2.0
12668	0	THAP10	2.0
12669	0	PKDREJ	2.0
12670	0	CMPK1	2.0
12671	0	FAM178A	2.0
12672	0	SLC41A1	2.0
12673	0	KIAA1024	2.0
12674	0	ERV3-1	2.0
12675	0	SNORD115-28	2.0
12676	0	SIPA1L3	2.0
12677	0	GIMAP6	2.0
12678	0	CCDC142	2.0
12679	0	PRR4	2.0
12680	0	MS4A3	2.0
12681	0	ABRA	2.0
12682	0	MRGPRX1	2.0
12683	0	ZCCHC14	2.0
12684	0	KIAA1045	2.0
12685	0	CA5B	2.0
12686	0	FPGS	2.0
12687	0	ZNF500	2.0
12688	0	ATP5G1	2.0
12689	0	LRRN1	2.0
12690	0	TMTC2	2.0
12691	0	ANKRD54	2.0
12692	0	KRTAP11-1	2.0
12693	0	SUSD2	2.0
12694	0	C1orf116	2.0
12695	0	AC011467.1	2.0
12696	0	GPATCH1	2.0
12697	0	LRIT1	2.0
12698	0	RP11-726G1.1	2.0
12699	0	WDPCP	2.0
12700	0	SLFN13	2.0
12701	0	DCUN1D4	2.0
12702	0	GPR174	2.0
12703	0	CELF2	2.0
12704	0	MOSPD1	2.0
12705	0	ANKRD49	2.0
12706	0	FAM84B	2.0
12707	0	MDH1B	2.0
12708	0	UGDH	2.0
12709	0	MAP7	2.0
12710	0	TMEM59L	2.0
12711	0	TBCK	2.0
12712	0	KYNU	2.0
12713	0	POF1B	2.0
12714	0	SSX1	2.0
12715	0	PXK	2.0
12716	0	HARS	2.0
12717	0	FIGN	2.0
12718	0	KRTAP5-8	2.0
12719	0	C11orf65	2.0
12720	0	FNDC4	2.0
12721	0	CRLS1	2.0
12722	0	BTD	2.0
12723	0	HIST1H4D	2.0
12724	0	TIAF1	2.0
12725	0	ABHD8	2.0
12726	0	ACER3	2.0
12727	0	ANKRD39	2.0
12728	0	TMEM256-PLSCR3	2.0
12729	0	IGFBPL1	2.0
12730	0	AL583828.1	2.0
12731	0	KRTAP10-7	2.0
12732	0	APOL5	2.0
12733	0	NRAP	2.0
12734	0	C19orf57	2.0
12735	0	HDHD3	2.0
12736	0	HIST1H4E	2.0
12737	0	HIST1H2BE	2.0
12738	0	CCM2L	2.0
12739	0	CCDC158	2.0
12740	0	SLC5A12	2.0
12741	0	CHIT1	2.0
12742	0	PCED1A	2.0
12743	0	ANKS1B	2.0
12744	0	NRSN1	2.0
12745	0	HID1	2.0
12746	0	FBRS	2.0
12747	0	MTUS2	2.0
12748	0	SYN3	2.0
12749	0	PHACTR2	2.0
12750	0	GPR22	2.0
12751	0	TAT	2.0
12752	0	ODF3	2.0
12753	0	LMAN2L	2.0
12754	0	CLDND1	2.0
12755	0	LIX1	2.0
12756	0	CEP112	2.0
12757	0	SPATA21	2.0
12758	0	LCTL	2.0
12759	0	TRGV3	2.0
12760	0	GBA3	2.0
12761	0	S100P	2.0
12762	0	CCDC116	2.0
12763	0	CDA	2.0
12764	0	SLC16A10	2.0
12765	0	TMC2	2.0
12766	0	NEBL-AS1	2.0
12767	0	GPR153	2.0
12768	0	NAP1L5	2.0
12769	0	STRA6	2.0
12770	0	TAMM41	2.0
12771	0	AQP10	2.0
12772	0	REP15	2.0
12773	0	TRBV7-4	2.0
12774	0	C1orf35	2.0
12775	0	ITIH6	2.0
12776	0	HSPA12B	2.0
12777	0	C10orf113	2.0
12778	0	C10orf2	2.0
12779	0	H2AFV	2.0
12780	0	IGHV1-58	2.0
12781	0	METTL16	2.0
12782	0	JPH3	2.0
12783	0	SLC45A1	2.0
12784	0	ATXN7L2	2.0
12785	0	TSTA3	2.0
12786	0	GUSB	2.0
12787	0	TCFL5	2.0
12788	0	DHRS11	2.0
12789	0	C11orf72	2.0
12790	0	C3orf18	2.0
12791	0	MAB21L3	2.0
12792	0	C14orf177	2.0
12793	0	RP11-702L6.4	2.0
12794	0	DNAJC16	2.0
12795	0	SNORD115-11	2.0
12796	0	SLC6A12	2.0
12797	0	LDLRAD4	2.0
12798	0	MANBA	2.0
12799	0	LINC00935	2.0
12800	0	FAM129C	2.0
12801	0	TMEM8B	2.0
12802	0	GGT6	2.0
12803	0	EVA1C	2.0
12804	0	TRPT1	2.0
12805	0	YPEL3	2.0
12806	0	PYCR1	2.0
12807	0	MFAP3L	2.0
12808	0	TMEM55A	2.0
12809	0	LRRCC1	2.0
12810	0	WFDC10B	2.0
12811	0	CNKSR3	2.0
12812	0	GAL3ST3	2.0
12813	0	RASEF	2.0
12814	0	ABCC12	2.0
12815	0	ILVBL	2.0
12816	0	HIST1H4L	2.0
12817	0	LUZP2	2.0
12818	0	ZFAND4	2.0
12819	0	HIST1H2BI	2.0
12820	0	RP11-875O11.2	2.0
12821	0	FAM110B	2.0
12822	0	TRBJ2-2	2.0
12823	0	TRIM42	2.0
12824	0	ABCA10	2.0
12825	0	ECT2L	2.0
12826	0	UGP2	2.0
12827	0	CCDC147	2.0
12828	0	VWA3B	2.0
12829	0	C1orf64	2.0
12830	0	RP11-644F5.10	2.0
12831	0	DIRAS3	2.0
12832	0	SPAM1	2.0
12833	0	KIAA1614	2.0
12834	0	RPSAP52	2.0
12835	0	RP11-47I22.4	2.0
12836	0	ASPHD1	2.0
12837	0	EPS8L3	2.0
12838	0	C7orf49	2.0
12839	0	ITPRIPL2	2.0
12840	0	ITLN1	2.0
12841	0	CPO	2.0
12842	0	NIT1	2.0
12843	0	FAM208A	2.0
12844	0	PRODH2	2.0
12845	0	CARF	2.0
12846	0	LZTS1	2.0
12847	0	RELL2	2.0
12848	0	C5orf56	2.0
12849	0	SLC22A17	2.0
12850	0	PHACTR3	2.0
12851	0	FAM78A	2.0
12852	0	CMTM4	2.0
12853	0	SCGN	2.0
12854	0	HIST1H2BD	2.0
12855	0	CD3EAP	2.0
12856	0	C11orf24	2.0
12857	0	PCDH17	2.0
12858	0	ARL13A	2.0
12859	0	GALE	2.0
12860	0	KLHL23	2.0
12861	0	SYCP2L	2.0
12862	0	ARGLU1	2.0
12863	0	XKR9	2.0
12864	0	C5orf28	2.0
12865	0	SUSD4	2.0
12866	0	ARMCX6	2.0
12867	0	KIAA1009	2.0
12868	0	ASPA	2.0
12869	0	POTEE	2.0
12870	0	USP35	2.0
12871	0	C7orf55-LUC7L2	2.0
12872	0	CYB5R2	2.0
12873	0	TIGD5	2.0
12874	0	C12orf57	2.0
12875	0	XAGE5	2.0
12876	0	CHEK2P2	2.0
12877	0	SLC43A3	2.0
12878	0	SLC12A7	2.0
12879	0	DMXL2	2.0
12880	0	RP11-596D21.1	2.0
12881	0	LAMP3	2.0
12882	0	ISYNA1	2.0
12883	0	ERVMER61-1	2.0
12884	0	FAM160B2	2.0
12885	0	TSPEAR	2.0
12886	0	TTC39C	2.0
12887	0	PHTF2	2.0
12888	0	URGCP-MRPS24	2.0
12889	0	FAM194A	2.0
12890	0	PGAP3	2.0
12891	0	SLC9A7P1	2.0
12892	0	SLC22A15	2.0
12893	0	TRMT44	2.0
12894	0	MIR525	2.0
12895	0	MTMR11	2.0
12896	0	ASNA1	2.0
12897	0	USP3	2.0
12898	0	NBPF3	2.0
12899	0	POM121L9P	2.0
12900	0	FAM131A	2.0
12901	0	TMEM39A	2.0
12902	0	FAM96A	2.0
12903	0	FADS6	2.0
12904	0	SNORD114-11	2.0
12905	0	RBBP9	2.0
12906	0	GPR142	2.0
12907	0	CYP4F12	2.0
12908	0	ZBTB44	2.0
12909	0	ADARB2	2.0
12910	0	AQPEP	2.0
12911	0	MBD3L1	2.0
12912	0	ARL10	2.0
12913	0	C3orf65	2.0
12914	0	SDS	2.0
12915	0	TCTEX1D2	2.0
12916	0	PDE8B	2.0
12917	0	TRMT2A	2.0
12918	0	SLC25A24	2.0
12919	0	BLMH	2.0
12920	0	MAN1A2	2.0
12921	0	CRCT1	2.0
12922	0	DMKN	2.0
12923	0	ABCA8	2.0
12924	0	REG1P	2.0
12925	0	FER1L6	2.0
12926	0	ZNF733P	2.0
12927	0	C14orf93	2.0
12928	0	CCDC170	2.0
12929	0	A4GALT	2.0
12930	0	C1orf85	2.0
12931	0	C12orf5	2.0
12932	0	HCN3	2.0
12933	0	PRAMEF7	2.0
12934	0	SMCO3	2.0
12935	0	KRTAP5-3	2.0
12936	0	OXSM	2.0
12937	0	TTC39B	2.0
12938	0	BRE	2.0
12939	0	SPPL2C	2.0
12940	0	ZCCHC7	2.0
12941	0	C8orf37	2.0
12942	0	ABI3	2.0
12943	0	ILDR2	2.0
12944	0	CPA6	2.0
12945	0	CCDC64	2.0
12946	0	CRISPLD1	2.0
12947	0	TLDC1	2.0
12948	0	UBASH3A	2.0
12949	0	LRRC17	2.0
12950	0	ALPPL2	2.0
12951	0	PPP1R27	2.0
12952	0	ASTE1	2.0
12953	0	PPBPP2	2.0
12954	0	EXTL1	2.0
12955	0	KIAA0430	2.0
12956	0	PEMT	2.0
12957	0	LINC00471	2.0
12958	0	COA1	2.0
12959	0	C10ORF68	2.0
12960	0	TAAR8	2.0
12961	0	RCAN3	2.0
12962	0	H2AFX	2.0
12963	0	DHX35	2.0
12964	0	ELAC1	2.0
12965	0	CASC10	2.0
12966	0	TRBV7-8	2.0
12967	0	METAP1D	2.0
12968	0	LRRC42	2.0
12969	0	ZFX	2.0
12970	0	LANCL3	2.0
12971	0	ICK	2.0
12972	0	SETD8	2.0
12973	0	CCDC136	2.0
12974	0	TRAM1L1	2.0
12975	0	KPRP	2.0
12976	0	GDAP2	2.0
12977	0	C11orf88	2.0
12978	0	CALM2	2.0
12979	0	EMC7	2.0
12980	0	ALDH7A1	2.0
12981	0	USP40	2.0
12982	0	RAB19	2.0
12983	0	IGKV3-7	2.0
12984	0	AC073342.1	2.0
12985	0	C5orf48	2.0
12986	0	TIGD6	2.0
12987	0	BAI1	2.0
12988	0	ELFN2	2.0
12989	0	MAGEA8	2.0
12990	0	CYYR1	2.0
12991	0	ZNF215	2.0
12992	0	RUNDC3A	2.0
12993	0	GABRR2	2.0
12994	0	SYTL3	2.0
12995	0	ANKRD32	2.0
12996	0	AGFG2	2.0
12997	0	KDM4E	2.0
12998	0	INADL	2.0
12999	0	PCDHGA5	2.0
13000	0	SEPT2	2.0
13001	0	PITPNM3	2.0
13002	0	SIDT1	2.0
13003	0	METTL7A	2.0
13004	0	SLC9A9	2.0
13005	0	CPXM1	2.0
13006	0	KLHDC2	2.0
13007	0	AVL9	2.0
13008	0	DEFB115	2.0
13009	0	C20orf26	2.0
13010	0	CHAMP1	2.0
13011	0	PRRC2B	2.0
13012	0	H3F3B	2.0
13013	0	KATNBL1	2.0
13014	0	FGFBP3	2.0
13015	0	ZSWIM2	2.0
13016	0	SERINC5	2.0
13017	0	PTGES3L-AARSD1	2.0
13018	0	KANK4	2.0
13019	0	TOP1MT	2.0
13020	0	HIST1H2BF	2.0
13021	0	OGFOD3	2.0
13022	0	CEP57L1	2.0
13023	0	MIR519A1	2.0
13024	0	ASPRV1	2.0
13025	0	RIMKLA	2.0
13026	0	DPP10	2.0
13027	0	FER1L5	2.0
13028	0	GINM1	2.0
13029	0	TKTL2	2.0
13030	0	SF3B14	2.0
13031	0	C4orf29	2.0
13032	0	RP11-333E13.4	2.0
13033	0	ZSWIM1	2.0
13034	0	KIAA1919	2.0
13035	0	RP5-1121E10.2	2.0
13036	0	SNX14	2.0
13037	0	MIR1283-2	2.0
13038	0	ZFAND2A	2.0
13039	0	CST11	2.0
13040	0	XKR3	2.0
13041	0	DSCAML1	2.0
13042	0	CYP20A1	2.0
13043	0	SCAND3	2.0
13044	0	SPACA6P-AS	2.0
13045	0	NPIPB3	2.0
13046	0	PPAN-P2RY11	2.0
13047	0	GPR141	2.0
13048	0	LINC00477	2.0
13049	0	TMEM246	2.0
13050	0	RNASE11	2.0
13051	0	KRTAP1-5	2.0
13052	0	SLC14A2	2.0
13053	0	KCNE1L	2.0
13054	0	RP11-458D21.5	2.0
13055	0	SUSD1	2.0
13056	0	ACADS	2.0
13057	0	TBC1D2B	2.0
13058	0	SLC19A2	2.0
13059	0	HDC	2.0
13060	0	ITLN2	2.0
13061	0	ELMOD3	2.0
13062	0	DHX32	2.0
13063	0	RABL3	2.0
13064	0	OSBPL6	2.0
13065	0	DHX34	2.0
13066	0	NUDT11	2.0
13067	0	TMEM87B	2.0
13068	0	CTD-2349P21.5	2.0
13069	0	C9orf72	2.0
13070	0	ZNF80	2.0
13071	0	PRSS42	2.0
13072	0	RNASE3	2.0
13073	0	LINC00479	2.0
13074	0	CST6	2.0
13075	0	ALDH8A1	2.0
13076	0	GVINP1	2.0
13077	0	FAM46D	2.0
13078	0	C6orf201	2.0
13079	0	SPEM1	2.0
13080	0	SERPINA12	2.0
13081	0	PCYOX1	2.0
13082	0	GLB1L	2.0
13083	0	XKR8	2.0
13084	0	SLAMF9	2.0
13085	0	CFDP1	2.0
13086	0	CCNJL	2.0
13087	0	TK2	2.0
13088	0	SMN2	2.0
13089	0	KLHL14	2.0
13090	0	C1QL4	2.0
13091	0	ZSWIM4	2.0
13092	0	STPG2	2.0
13093	0	ERO1LB	2.0
13094	0	GAL3ST4	2.0
13095	0	CTD-2324F15.2	2.0
13096	0	BHMT	2.0
13097	0	CCDC110	2.0
13098	0	TRIM7	2.0
13099	0	METTL24	2.0
13100	0	PQLC3	2.0
13101	0	TRAV2	2.0
13102	0	DIRC2	2.0
13103	0	MIR512-2	2.0
13104	0	UHRF1BP1	2.0
13105	0	C7orf63	2.0
13106	0	ANKRD36	2.0
13107	0	RNASE7	2.0
13108	0	RP11-252A24.2	2.0
13109	0	AGAP3	2.0
13110	0	VOPP1	2.0
13111	0	CLCN1	2.0
13112	0	TAZ	2.0
13113	0	NYNRIN	2.0
13114	0	ABHD14B	2.0
13115	0	ARSE	2.0
13116	0	GPT2	2.0
13117	0	NUDT22	2.0
13118	0	GPATCH8	2.0
13119	0	MAGEB16	2.0
13120	0	RETN	2.0
13121	0	ACMSD	2.0
13122	0	MAGEC1	2.0
13123	0	ISM1	2.0
13124	0	ZNF525	2.0
13125	0	PTX4	2.0
13126	0	FDXACB1	2.0
13127	0	STK32C	2.0
13128	0	KRTAP15-1	2.0
13129	0	PRG3	2.0
13130	0	FAM64A	2.0
13131	0	RUNDC1	2.0
13132	0	ABCB6	2.0
13133	0	LRRTM1	2.0
13134	0	AAMDC	2.0
13135	0	AP000304.12	2.0
13136	0	FNDC3B	2.0
13137	0	ZNF706	2.0
13138	0	PNPLA4	2.0
13139	0	PIGB	2.0
13140	0	CIRH1A	2.0
13141	0	ZMAT4	2.0
13142	0	DDX50	2.0
13143	0	KRTAP24-1	2.0
13144	0	FUT1	2.0
13145	0	RAD54L2	2.0
13146	0	PANK3	2.0
13147	0	ZNF541	2.0
13148	0	STK32B	2.0
13149	0	MIOX	2.0
13150	0	PNLIPRP2	2.0
13151	0	DEFB110	2.0
13152	0	TBC1D28	2.0
13153	0	CD300LD	2.0
13154	0	TMPRSS9	2.0
13155	0	LUZP1	2.0
13156	0	RP1-274L7.1	2.0
13157	0	HDX	2.0
13158	0	RDH14	2.0
13159	0	KIAA0754	2.0
13160	0	KRTAP26-1	2.0
13161	0	PRG2	2.0
13162	0	CXorf66	2.0
13163	0	IQCH	2.0
13164	0	AMD1	2.0
13165	0	C11orf74	2.0
13166	0	FAM50A	2.0
13167	0	LPCAT2	2.0
13168	0	TPMT	2.0
13169	0	SFXN1	2.0
13170	0	PZP	2.0
13171	0	TMEM132E	2.0
13172	0	CNRIP1	2.0
13173	0	GLTSCR2	2.0
13174	0	RP11-423O2.5	2.0
13175	0	SFXN2	2.0
13176	0	GPR89A	2.0
13177	0	CCDC79	2.0
13178	0	LCORL	2.0
13179	0	KIAA1161	2.0
13180	0	TP53I11	2.0
13181	0	C4orf50	2.0
13182	0	TMEM255B	2.0
13183	0	WDR63	2.0
13184	0	RP11-173B14.5	2.0
13185	0	ABI3BP	2.0
13186	0	MARC1	2.0
13187	0	HEATR2	2.0
13188	0	KRTAP13-4	2.0
13189	0	TMEM74	2.0
13190	0	KIAA1524	2.0
13191	0	KRTAP12-3	2.0
13192	0	SLC4A9	2.0
13193	0	VPS9D1	2.0
13194	0	ACRC	2.0
13195	0	AEN	2.0
13196	0	C7orf55	2.0
13197	0	ATP5E	2.0
13198	0	GPATCH2	2.0
13199	0	CROCC	2.0
13200	0	SETD4	2.0
13201	0	NTPCR	2.0
13202	0	CT55	2.0
13203	0	FEZF1	2.0
13204	0	CTTNBP2NL	2.0
13205	0	BCMO1	2.0
13206	0	MINOS1-NBL1	2.0
13207	0	MIR519D	2.0
13208	0	MIR519E	2.0
13209	0	PAH	2.0
13210	0	EP400NL	2.0
13211	0	HIST1H3I	2.0
13212	0	TCEB3	2.0
13213	0	C10orf54	2.0
13214	0	ACRBP	2.0
13215	0	KIF6	2.0
13216	0	KCTD16	2.0
13217	0	LMAN1L	2.0
13218	0	DERA	2.0
13219	0	L1TD1	2.0
13220	0	OSBPL11	2.0
13221	0	FSTL5	2.0
13222	0	MIR524	2.0
13223	0	NBPF22P	2.0
13224	0	CSAG1	2.0
13225	0	TGM6	2.0
13226	0	ADPRHL2	2.0
13227	0	HSD17B8	2.0
13228	0	NDNF	2.0
13229	0	ZNF385D	2.0
13230	0	NOTCH2NL	2.0
13231	0	CMTR2	2.0
13232	0	SPANXN3	2.0
13233	0	FRMPD3	2.0
13234	0	MXRA5	2.0
13235	0	FAM47B	2.0
13236	0	ANKRD36B	2.0
13237	0	PRAMEF17	2.0
13238	0	C9orf9	2.0
13239	0	MPPED1	2.0
13240	0	SNORD115-21	2.0
13241	0	BPIFA2	2.0
13242	0	AC022596.6	2.0
13243	0	AHDC1	2.0
13244	0	TSSC2	2.0
13245	0	LPCAT4	2.0
13246	0	C17orf98	2.0
13247	0	KY	2.0
13248	0	DHRS3	2.0
